region,Year,Agricultural TFP Index,Gross agricultural production in $1000,Agricultural land in 1000 hectares,Agricultural labor in 1000 persons,Agricultural capital stock in $1000,Farm machinery in Metric horsepower 1000 CV,Fertilizer in metric tonnes,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7
Senegal,2019,120.0,4047328.857,4004.060905,1197.167,2152.930276,45.20002057,90970.54032,-0.4659275916158899,1.915332492274426,0.16210919745938684,0.029028129485814628,0.0038140059564798676,0.02432108425998049,0.0024061593574243377
Angola,2019,92.0,6261680.914,7017.392432,6210.398,12095.67062,976.917901,99875.44026,-0.35644066665166574,-0.9115240370761319,-0.01936095149377697,0.2000813403732113,-0.05936612770622316,-0.007608119149841091,0.017094293613976165
Comoros,2019,93.0,94453.0,121.080016,74.65,278.287914,0.282485656,165.459927,-0.6226369123030664,-0.8109373174751353,0.12074187481364854,0.017556733599028138,0.026391711276839896,0.008188290004088933,-0.021774735421073096
Madagascar,2019,100.0,5251147.938,4011.591051,8712.03,1861.317042,38.74101346,72099.28274,-0.3744436874499981,-0.10582502908297083,0.08853045460725263,0.33508753970112753,-0.027071306652874237,-0.040734257285980305,0.031708945413357406
Malawi,2019,116.0,8763241.973,4735.303061,5798.031,900.663089,81.01032484,226385.0052,-0.3548923072545112,1.5098310537577186,0.14350617803904883,0.20206404483270765,0.014701304150332436,-0.018140559658575105,0.04342545818061794
Mauritius,2019,107.0,327442.7857,69.32656172,34.0,987.518692,8.455024225,16095.97094,-0.5873697392560627,0.6014871487507294,0.18711144214809894,0.00568891182014117,0.012665926563262245,-3.226349475622809e-05,-0.022401776988750368
Mozambique,2019,103.0,4305050.55,7924.269502,8966.277,1936.43699,285.6954352,68451.82056,-0.3248586329375307,0.20026401383704268,0.010602028118871868,0.344539858083774,-0.039198876625760146,0.009965103844028845,0.01960618263450551
Zambia,2019,111.0,3694246.685,2376.227921,3231.011,2103.91822,278.4105345,281890.9916,-0.4522729812567955,1.0047505803265329,0.1645314609602235,0.11023895290953795,0.023207765614166265,-0.025072892707576535,-0.015125430672081356
Zimbabwe,2019,115.0,2502785.747,2383.316493,4424.512,7886.51957,1209.652546,147630.845,-0.41525602568506653,1.4069989302423684,0.18901236127988244,0.1418193636142333,-0.0446539558024517,-0.04188478316338771,-0.018994696080713594
Botswana,2019,88.0,449590.053,505.0141653,177.323,243.732912,145.0084116,15416.58656,-0.6244155308290814,-1.3152626062635016,0.08995572178578322,0.02270518364700385,0.033051920284965834,0.013409183674978228,-0.020213615590559973
Eswatini,2019,97.0,454248.0085,233.7564349,35.367,701.360402,62.61017978,1890.644021,-0.6094472605979568,-0.40736098037070934,0.1373175987749783,0.01159940362114315,0.021756274895959684,0.007302248103372507,-0.01942586993748276
Lesotho,2019,105.0,254321.9807,119.5941725,328.7,85.699442,53.23845737,2219.844232,-0.5907513258654555,0.3997666595172781,0.17749230767123023,0.02195794238209324,0.015622768609403414,0.0028597710268724054,-0.020099319664558097
Namibia,2019,105.0,521081.7895,801.8134246,163.899,1043.250344,129.5381424,26166.55836,-0.579185301589759,0.400184847952024,0.16171946948702,0.010585110725604465,0.014407877875201005,0.008670076136451972,-0.022219189575439516
South Africa,2019,106.0,21517256.59,14953.48855,881.468,20778.72612,4130.239662,813803.2594,-0.15351142501460643,0.5046509711759396,-0.11822800012910405,-0.10859874636898706,0.04498942091989972,0.07023052347249246,0.0545502220925971
Belize,2019,82.0,250554.9874,125.6068975,28.122,156.968703,68.01103684,42384.02239,-0.6438730011314068,-1.9209063686202918,0.07010729476717627,0.019929464729616465,0.04332180138086296,0.009804121962745618,-0.024444774867705035
Costa Rica,2019,99.0,4860824.893,707.8138552,272.152,8964.283062,339.4716262,196898.1192,-0.5261064116189159,-0.20754527714877802,0.1431019900940117,-0.024791730450400104,0.008304992765924188,-0.03409870956522539,-0.007855872793117944
El Salvador,2019,109.0,1591195.269,917.7234294,436.715,2756.697257,159.3238415,56127.02134,-0.5499363538176938,0.8033013933131185,0.17970491307868441,0.010062814373903183,0.0059546776907627285,-0.0025106836791298423,-0.016859219694585186
Guatemala,2019,98.0,9076887.271,2303.464798,2225.925,11826.80784,341.8349007,348941.3533,-0.43218592362311653,-0.30911257102102485,0.11085555750913531,0.028290091692742755,0.010442296607896202,-0.05593621269223193,0.015765803674181594
Honduras,2019,106.0,3834472.224,1707.487915,1288.778,3561.041281,295.9489898,195763.147,-0.5064894656998212,0.5002720690965351,0.15280169117633302,0.032907091023432256,0.022445547352117446,-0.013002606843427736,-0.009973130061470235
Mexico,2019,108.0,65503977.67,28453.50096,6964.752,15931.42276,11633.9459,2671253.893,0.49287871145214474,0.7053845336679215,-0.3167506038367457,-0.01829936085758183,0.3914511867602766,0.08495484905147971,0.27371638257651937
Nicaragua,2019,114.0,3076878.451,2007.946411,888.367,2486.862101,170.8670903,130303.974,-0.5061295662746724,1.308310722786271,0.1801812414266571,0.02044042688739189,0.013210031607680367,0.0005961361266123666,-0.010205726649502488
Panama,2019,95.0,1551241.376,814.2999714,287.172,2253.688028,480.2489131,46326.62966,-0.5867948165644187,-0.6093561345615689,0.11853726212881643,0.012930269389204413,0.021071135024523614,0.006222083297407193,-0.016146991708622202
Bahamas,2019,95.0,52793.25096,12.68557306,4.543,238.530623,4.650601838,3535.52576,-0.6206008289032182,-0.6091931432361546,0.13238047441164705,0.01398233870662112,0.025701976507346805,0.006812046454452868,-0.02256810638907045
Cuba,2019,88.0,4211998.8,4144.232162,871.348,3293.80178,3052.08,127007.7139,-0.5228449812171801,-1.3144648360869091,0.025738424622149345,0.024889296120509226,0.03105658745116765,0.05101962077071444,-0.006835655503407511
Dominican Republic,2019,107.0,5573906.706,1459.831737,427.431,7170.896209,75.29678778,239955.2676,-0.4974975126969862,0.6004766661850832,0.1623294584695526,-0.01940094573968352,0.01789976095354482,-0.02701368219913315,-0.003393190534844511
Haiti,2019,91.0,1843727.933,1425.314993,1294.21,1496.771997,6.44928892,23549.46893,-0.5763590997734003,-1.0125806178471592,0.08581247119267144,0.05732799439293534,0.019945017767735503,0.006771035568720136,-0.00765827786038906
Jamaica,2019,107.0,842078.6419,241.0379528,211.05,716.745367,118.077858,15734.96484,-0.5804349515658127,0.6014963562527015,0.18471444950552707,0.012272013271782458,0.014360669488133351,0.0017053527437259047,-0.017165471236959415
Lesser Antilles,2019,98.0,454083.0084,127.6081368,67.723,248.111543,141.6789554,9035.563539,-0.6085034303676058,-0.30652561714501686,0.14496120795503548,0.013750921340625739,0.024255231634843315,0.0068929194981941465,-0.019637386901219703
Puerto Rico (USA),2019,100.0,367301.843,82.03059939,9.803,1500.228204,98.9937797,18282.5472,-0.6007997209799071,-0.10492294926530472,0.15483063336383607,0.0061761594932451935,0.016487074271831655,0.0010342712407050187,-0.02292738741215882
Trinidad and Tobago,2019,94.0,183634.1945,51.59056262,19.565,61.976368,146.3068482,17094.78338,-0.6204552594436543,-0.7101185686902681,0.1277814191514371,0.01489999655466144,0.029571228977475574,0.00793722294303948,-0.022754891875605452
French Guiana (France),2019,104.0,51657.05851,22.98406164,12.0,34.23368511,18.272,139.8596154,-0.6011434083144922,0.2989602894569508,0.17394489650319028,0.01067590407269836,0.01823227353202849,0.0052249746118020555,-0.02221331826951864
Guyana,2019,114.0,787893.9261,572.7847001,41.072,526.196675,150.5971036,33176.96247,-0.5634888743734849,1.3081757687817113,0.20902515324205223,0.002319943863975727,0.012088948402777258,0.005361830768442993,-0.020087243180446582
Suriname,2019,98.0,203458.9126,111.0455601,16.51,721.936957,50.82867354,10138.86594,-0.6093615466666832,-0.30652939143749053,0.14442654961347048,0.010729967470955422,0.021265778043827822,0.005095193622018271,-0.02260293309296768
Venezuela,2019,100.0,7706707.614,4502.414033,875.318,5107.317554,1974.845958,455818.6014,-0.4437129737666509,-0.10419011978787122,0.07184646028746414,-0.004129501801538647,0.06380961199095869,0.01330104991237832,-0.007983717485654905
Bolivia,2019,90.0,7062289.04,6047.342129,1698.167,5814.444045,332.2716015,135655.8326,-0.46926932717232667,-1.1113207010746105,-0.018685612310986584,0.041534067892057214,0.01920325678533578,0.038439476749057386,0.021465067782335978
Colombia,2019,128.0,31144157.13,6687.117504,3750.107,15874.35471,982.7102608,1324998.85,-0.07995087533064832,2.7158206327404777,0.18206836457963935,-0.02225922807636225,0.1408616433192658,-0.11934313292001372,0.11780731385957223
Ecuador,2019,98.0,13482574.19,4112.930658,2437.252,9949.345794,887.7724961,464057.5014,-0.3819133121471441,-0.30829231309622407,0.07719023236972661,0.028333053818369883,0.04678149893657587,-0.036098407668436666,0.04580938613283007
Peru,2019,110.0,17983531.16,8667.147458,5022.034,10928.18628,609.1194475,625905.6915,-0.22133640693061463,0.9045350059421468,0.03564996374938551,0.10481214906877684,0.043549711612205784,-0.024924741155808262,0.07230530308515772
Brazil,2019,107.0,248225146.7,76341.14227,8651.999504,212093.7979,44795.32576,18128846.63,4.107609892815072,0.5583896467936577,-1.0350555260093643,-1.52483247766252,1.7440321696811176,-1.0081187651079202,0.0929683000499658
Argentina,2019,98.0,77362072.31,38126.63458,1034.483887,66271.23995,11195.34841,2260279.493,0.6733086589095051,-0.30206939735340943,-0.5933314601326525,-0.44209048618972074,0.12089404698293484,0.10964235593934685,0.34933821499135786
Chile,2019,105.0,17753397.54,3110.346209,791.915,15094.09895,2298.503715,576580.6323,-0.35144061373246765,0.3957486255479019,0.14239912523335987,-0.07188997046010155,0.04945687844706563,-0.056577858749164926,0.06342711685165597
Paraguay,2019,92.0,9181062.024,5461.025835,633.958,4153.957287,1193.525824,576209.7928,-0.4442408701901483,-0.9104300696565752,0.009362185156322091,-0.013316027594499241,0.09838845947457005,0.019527225759499015,-0.004836525916422962
Uruguay,2019,102.0,6366376.072,2649.577743,134.172,6831.069762,1386.998047,391880.5938,-0.48042862062048547,0.09647582632550586,0.11831165203146214,-0.03450179000917732,0.04660712178309637,-0.008720441252157598,-0.015010585622225112
Japan,2019,101.0,28840098.27,5697.701079,2220.0,137264.9317,74413.18615,1144507.426,0.5046048136782787,-0.05082978090771251,0.459524162523573,-0.5122667582501766,-0.6258307872611523,-0.0631809984146528,-0.1703048425162722
"Korea, Republic",2019,109.0,17622485.61,1966.752401,1394.918,60737.18684,19545.609,628782.4702,-0.11165071768864342,0.7853226592445166,0.27977702342645516,-0.21604864100768156,-0.2329668257552755,-0.13481618558628772,-0.027783559941583807
Taiwan,2019,99.0,8145952.596,994.4181818,559.417,9608.277642,540.48,398198.0482,-0.4812005581844736,-0.20830785213949415,0.14237207290961107,-0.029349773974151033,0.03864305083206717,-0.050915778338540045,0.0019013758294508453
China,2019,105.0,1026882282.0,195024.186,194457.851,1400233.797,1397121.686,51144908.13,24.673689684529855,-0.3880278964047458,4.720129378762178,-1.7602272249247373,-0.9587024272552306,0.05604819890091505,0.3974649451144438
"Korea, DPR",2019,132.0,5883428.231,3372.443193,7069.209,3899.010808,2568.0,26526.84567,-0.3226724472063739,3.1219570360939812,0.2621972347222083,0.24601813137991543,-0.06202846981914822,-0.03177860991965654,0.03166314775948365
Mongolia,2019,118.0,2767735.0,7718.91087,336.861,4068.916896,237.982078,221506.4571,-0.43306006679650455,1.7168104506488302,0.062358765360988284,-0.012301841310575991,0.009750183080474078,0.06897924691602476,-0.030612146388335433
Brunei Darussalam,2019,65.0,67892.14335,10.82631819,3.946,282.026661,7.668854415,4305.95631,-0.6876564913091409,-3.636255686663529,-0.006607561881673006,0.028379892661157237,0.05277655509006735,0.015549511463179441,-0.021882642322130694
Cambodia,2019,124.0,8734202.919,4322.028498,3214.124,3799.382777,1103.636077,230965.6387,-0.37262912044667823,2.316931748469916,0.18957401401078053,0.0853930656207118,0.008375751457957234,-0.005223283544642286,0.03227640920183795
Indonesia,2019,114.0,126238360.4,56183.90833,36926.038,207348.5105,5470.944073,6589150.511,2.6434300338912755,1.280605727225851,-0.8276176262175754,0.2471013070448785,-0.26653222750205613,-0.8750817011637383,0.2706771861625215
Laos,2019,97.0,5050880.351,2035.503674,2315.856,2497.737969,206.9697176,63798.67528,-0.5144885653745183,-0.407808909179483,0.10682322242136512,0.08217953618133861,0.016159033048063032,-0.004837259970219518,0.018466171998727635
Malaysia,2019,103.0,18997175.59,8582.344107,1541.1,79503.98859,4413.326312,1697682.702,0.05962427242275396,0.18600801411663706,0.018211150826150088,-0.2987499256877613,-0.1895056355991054,-0.2818306217174548,-0.12275073682508922
Myanmar,2019,100.0,36826210.58,13972.23087,10859.8,13556.50128,6457.362214,1218347.118,0.09244869385370089,-0.1080118253982735,-0.06699557822992505,0.2650355375496448,0.12364727255016604,-0.038990528471401054,0.18357433865342448
Philippines,2019,104.0,36279827.28,12275.07425,9998.24675,49899.25873,52664.53978,1254511.201,0.37038508475619986,0.27409616514360163,0.23203159163935655,0.08209475279547031,-0.11972613564420108,0.10466251535828362,0.04354873478234991
Thailand,2019,105.0,50520130.19,25422.28056,11820.891,77734.51076,42500.24956,2184905.113,0.7604653192100952,0.38129367807762476,-0.10487784220889589,-0.0010829783932224675,-0.13498385009346334,0.022032083928844842,0.06211496296611876
Timor-Leste,2019,94.0,215826.2178,260.6747452,204.922,436.929708,21.36769036,6101.524379,-0.6148165588518854,-0.7100230860922493,0.12265399066806493,0.02117276935232315,0.02466123662174233,0.0075332600888052045,-0.02133929450641394
Vietnam,2019,109.0,64227493.67,14689.14673,20893.611,37390.43755,21875.93621,3029922.997,0.7332844392748454,0.7817709630735094,0.09858118996943885,0.4519283413167372,0.21498400358852943,-0.26556097787268307,0.22011746833689513
Fiji,2019,114.0,251490.7477,262.4353509,61.139,286.853183,382.4292146,9789.984589,-0.5711649658700497,1.3079699575669057,0.21693229424884705,0.005871372826115036,0.008725423654851745,0.005465848599559571,-0.02263034713489469
New Caledonia (France),2019,97.0,48965.83528,25.71117581,2.189,208.724306,80.86,2204.985546,-0.6159727470300415,-0.4073946546884324,0.14173411376743286,0.013019974377475967,0.02382428453764217,0.007084598487269571,-0.022639207666939866
Papua New Guinea,2019,97.0,3871009.658,1010.747923,1459.006,4645.49758,112.6468787,54907.55131,-0.5399152823383009,-0.40848483516605977,0.1269859095326858,0.04435376792598537,0.005602391385485102,-0.016535890235350906,0.004988284268758935
Solomon Islands,2019,94.0,137969.2466,109.4525441,124.526,323.511664,0.658323011,506.879644,-0.6192247889101916,-0.7100802879682951,0.12582843610002634,0.018777020795047502,0.02506594598510036,0.007035664529808907,-0.021363155048749215
Vanuatu,2019,95.0,103439.2838,147.3758568,71.729,246.81739,4.621032342,1651.410205,-0.6178410590843934,-0.6091091635611277,0.12941944095329577,0.01650115931891095,0.024979384907176654,0.007994112088438214,-0.02188633989298146
Micronesia,2019,93.0,58976.84117,73.53138297,37.178,157.836015,8.20533494,767.282501,-0.6243426179461137,-0.8109423447048095,0.12177432052131039,0.01656743468867868,0.02736335515915322,0.00838684381554227,-0.022079586408495878
Polynesia,2019,97.0,160526.4516,140.7146594,35.805,253.490014,32.9528878,3829.490768,-0.6134598225157956,-0.4073184919070171,0.13898659152683213,0.013868137376822822,0.023823733743135865,0.007605612599243929,-0.021741340859430983
Bangladesh,2019,99.0,44953364.85,18768.71859,25738.867,25974.58224,26136.18747,2774588.108,0.6974444436417395,-0.22187899397192412,-0.035236544190366995,0.7389481562248249,0.1566816016128347,-0.15296012184162425,0.07534208634343673
Bhutan,2019,99.0,279309.8157,182.0292582,208.909,312.818266,12.5888676,3446.770378,-0.6047659456075097,-0.20556937252730864,0.14773634208569078,0.01926343866283653,0.02076625517098558,0.005466967809641245,-0.020339327145325107
India,2019,115.0,448973657.5,295053.0,199639.668,626059.8324,390615.9817,31268792.74,14.76694773968005,1.2594145038069648,-3.63493669841323,3.5276368973537355,-0.1511082439285723,-0.34202950226899864,-0.2982006379918267
Nepal,2019,106.0,10128881.01,4860.856563,10392.93,4277.613371,2644.624735,290337.2278,-0.2606809063933265,0.49744887654900716,0.12032538013703184,0.37099454610236154,-0.017443335195813096,-0.059187880033682,0.05035585556354769
Pakistan,2019,117.0,73050992.99,67120.61787,22372.698,104048.0736,27388.43999,5609011.07,1.8699419949247753,1.617640415150153,-1.0596943246026378,0.1670617470424297,0.11687814742905027,0.025470571040231097,-0.09181540477662235
Sri Lanka,2019,104.0,5196530.054,3528.907172,2071.94,15280.15014,2180.0331,272377.2958,-0.4148245963074504,0.296982835000939,0.1139472026232495,0.017728084330308057,-0.038973979156405984,-0.0318494109717391,-0.022283651828488522
Armenia,2019,126.0,1605190.685,871.1166384,233.138,119.233541,585.5665161,95005.53633,-0.5204129746714806,2.518912623574999,0.261422550455472,0.0014818482832244146,0.012283323922999983,0.0030290121107385617,-0.019146272382428046
Azerbaijan,2019,116.0,5459698.389,4770.442485,1777.705,6172.838603,1125.543616,171941.9848,-0.4238637268691656,1.5108710679384092,0.13433527157170502,0.03372896091633388,-0.0067925370391544535,0.01580479899753947,0.0013102682594244223
